loss,val_loss
1.1156401588262614,1.0839400895587776
0.8437325428672929,0.8532996123413676
0.695944966237291,0.690584346814
0.6050473878713422,0.6118052059217639
0.5270576332431802,0.494014183950165
0.4517854892410118,0.540785989359669
0.3971143990349608,0.4283009387309785
0.3513985022861357,0.4422692720089917
0.3103666961902664,0.32612661430207285
0.2828329390003568,0.3588853798725683
0.2593082330968915,0.2370735891568272
0.2404903823556273,0.28931679649521475
0.22468647837233385,0.21345667899383802
0.215592107416686,0.21602027618285755
0.20048114351607235,0.24722728011724746
0.16984051759956645,0.20816725251548315
0.16345999043544673,0.2625713052794985
0.15080030800567734,0.29214401899472525
0.14213003235068722,0.12966313640303587
0.13053398521916934,0.12393956437059073
0.1255949675749624,0.19235732068267208
0.12087797613860933,0.08726135142269018
0.11422272492833688,0.151456900001706
0.11098368779328484,0.2418390551946409
0.10650240260338972,0.1262157153054748
0.10365448232376928,0.20788394467419247
0.09889970314762896,0.10912461574796747
0.09715382020374967,0.4357692479844327
0.046645399192964176,0.3014651649510083
0.04000707539917349,0.3736215749269594
0.03707721808538349,0.4045328005500462
0.03500960080102783,0.26709999654280103
0.03348253971436945,0.4011419316267837
0.031860635046725545,0.2038136285365276
0.0308923840467391,0.18929905968758726
0.02973543815767622,0.21255060797557235
0.028645757791614095,0.16374065757364684
0.02780951730819205,0.20436682446819285
0.02706146469044335,0.21962852223330867
0.026439863522887196,0.19310415345851492
0.02554989939630912,0.2401681736759517
0.024980316291193558,0.2612551854032537
0.025564069761411987,0.14544671202969292
0.0412317508011326,0.17386145794602192
0.03886030476911288,0.1469340602381398
0.0382250946987367,0.09823157909609702
0.037810913978651016,0.1707127981049859
0.032741103550796256,0.10133902243662464
0.030452623402132305,0.15824117675504604
0.02985196991418817,0.0833723520171707
0.029256923993535192,0.1349320652813691
0.029032803794231093,0.11546565269362992
0.028612547432501467,0.08926277068119658
0.028222995130515845,0.09250043759770367
0.02801174789827679,0.11786229835580225
0.027506042096477785,0.15678359530663685
0.026973028215747798,0.11433255183510482
0.02682772472146656,0.10125913357605107
0.02359735694416648,0.0625742984753426
0.021557838311856432,0.03924927438366349
0.021295283466580075,0.057256968514791326
0.02103443491526809,0.06669941914024884
0.020748356706960125,0.08273694010289467
0.02055997773056016,0.08407405273907859
0.020392140252386053,0.07027313788421452
0.020156914973632697,0.08666360721437504
0.01985864160963552,0.06661460884219117
0.01984384637988766,0.10691808108442827
0.019486268863493597,0.047026108484715216
0.019364292947003398,0.08947844367028902
0.10947113952138769,0.13438662624432016
0.07309493216851266,0.18724020750707257
0.06738865413332132,0.14761173874949632
0.06467691820599089,0.12703838094097117
0.06289035734407654,0.09948952252085766
0.061400645787490056,0.13342594866559881
0.060086185569418825,0.17211474889241482
0.05924987625636701,0.1068216567332654
0.058327401090038505,0.10609768100244843
0.057346331134445656,0.09818325521748351
0.05666354647532529,0.10401723772773276
0.056159389980904605,0.11975708078471539
0.055344739779722534,0.11572274722604324
0.055109494381307154,0.08636436398829454
0.054475755507121304,0.1553864440192347
0.05393594792197393,0.14686254533412663
0.05361577310281259,0.09972966008860132
0.053116332828281786,0.10784870558215873
0.05283030087652855,0.07331663864138334
0.052469082249098103,0.08947809555810755
0.0520890833963473,0.15758100143917228
0.05188928855312034,0.11847137897680311
0.05141304637982005,0.1017478006163045
0.051054158527158916,0.14469920811445816
0.050828667961875254,0.07291137239814777
0.05035553912148823,0.11240615994345558
0.0504102103409359,0.07693943078629673
0.049901765170849995,0.06761810008395949
0.04975477418033346,0.06755895233389152
0.0495950902488349,0.07879045789899386
0.049309360199017216,0.11992951553395909
0.0491251707502697,0.07852797035087386
0.04894833937114182,0.08294504731083693
0.048617113761424344,0.09135703507648862
0.04854326147584663,0.0788671444878792
0.04827722264978807,0.09487708758198372
0.0482762204780873,0.06869332791488293
0.04788794521920035,0.0729149151897139
0.04771351359007382,0.07607801628056103
